yyyymm,AM,AbnormalAccruals,Accruals,AnalystRevision,AnnouncementReturn,AssetGrowth,BM,BMdec,BPEBM,Beta,BetaLiquidityPS,BetaTailRisk,BidAskSpread,BookLeverage,CBOperProf,CF,Cash,CashProd,ChAssetTurnover,ChEQ,ChInv,ChInvIA,ChNNCOA,ChNWC,ChTax,CompEquIss,CompositeDebtIssuance,CoskewACX,DelCOA,DelCOL,DelEqu,DelFINL,DelLTI,DelNetFin,DolVol,EBM,EP,EarnSupBig,EarningsStreak,EarningsSurprise,EntMult,EquityDuration,ExclExp,FEPS,ForecastDispersion,GP,Herf,HerfBE,IdioVol3F,IdioVolAHT,Illiquidity,IndMom,IndRetBig,IntMom,IntanBM,IntanCFP,IntanEP,IntanSP,InvGrowth,InvestPPEInv,Investment,LRreversal,Leverage,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6m,MomOffSeason,MomOffSeason06YrPlus,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeasonShort,NOA,NetDebtFinance,NetDebtPrice,NetEquityFinance,NetPayoutYield,OPLeverage,PctAcc,PctTotAcc,Price,PriceDelayRsq,RD,RDS,REV6,RealizedVol,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,RoE,STreversal,ShareIss1Y,ShareIss5Y,Size,Tax,TotalAccruals,TrendFactor,VolSD,XFIN,betaVIX,cfp,dNoa,grcapx,grcapx3y,hire,roaq,std_turn,zerotrade12M,zerotrade1M,zerotrade6M
200001,0.05398395569151577,0.004051912933413206,0.0015899818047098813,0.008257478480675021,0.015745228169410944,0.010686264417677288,0.010412389317663157,0.007547246915065452,0.014436057462037397,0.005239207782115583,0.00020821167944074328,0.0006169795901734118,0.008516081289345804,0.011648121523300697,0.0,0.007390388150022357,0.011013903498954534,0.002457999536252332,0.0015956766571972145,0.0011187867594390102,0.0014497027111279551,0.00021910547673376643,0.0017259637833151556,5.271150677931974e-05,0.004986940780242646,0.01580411750173134,0.00022132350092621687,0.004700539596206587,0.0005258013814373768,0.0021066338226804074,0.0003942202914291996,0.0005056206968947223,0.000612126538435507,0.0008918415905315372,0.004989983441462749,0.010197789026937808,0.003357534783902653,0.0006365127962297581,0.010215679176503498,0.0005959543908137609,0.006229145865063348,0.00028988818270821046,0.002811246831258301,4.7098152479146756e-05,0.005238957946981229,0.004650326195666825,0.002459095664059451,0.002549661695976729,0.018973522779869398,0.0021903269934604843,0.012690291999214226,0.005002307109590968,0.030237375273557306,0.0010279457023269652,0.002302111622383173,0.01323652731478739,5.202172331298893e-05,0.004380002692065916,0.001627398954187508,0.0006292999815101716,0.0,0.0032954212995524035,0.01599943113534435,0.002201850842631718,0.002139494769389776,0.009213449499766312,0.009276975188717066,0.0116690074143939,0.0059279442428534735,0.0008491101890342359,0.012133164695153454,0.007649255322923501,0.0064293100953412485,0.00774639503085298,0.003990680477203677,0.002744307038140846,0.000572090209127651,0.003950268607558707,0.0033098806507049884,0.003945891084859249,0.0035808500555454285,0.0023329876812940385,0.003054148390159211,0.0014820008802462353,0.01696345513572714,0.0019763922420762956,0.0029989056524956904,0.012479205207126316,0.0020389127988627177,0.0013000277485682662,0.0073225022717675154,0.003189963799703541,0.0016278995164091163,0.023122716555902607,0.0017655003493770567,0.006935073622992688,0.002108277434915608,0.001189648164269371,0.0028080176353469373,0.01552032199978684,0.013737268200991342,0.0013983791833597757,0.006361040292930911,0.002098045777017247,0.0,0.0,0.0010969827667772368,0.0035816506826610063,0.017918372636662294,0.009836670944005846,0.0011366235158438043,0.0032379840467566512,0.01417327169402205
200002,0.05402248412450644,0.004346770920246461,0.0018718487672077296,0.008069185440556024,0.015673967407877507,0.010772063291976173,0.009944475278617497,0.0075213371204771555,0.014456053276844304,0.00498069773324248,0.0001715715204137309,0.0005390189357505169,0.008729477828075672,0.01151012560814501,1.3519134318935393e-05,0.00782176080286188,0.011153341780253677,0.0028513162897135552,0.00141216875271522,0.0006414889621321808,0.0014672050996221645,3.228729867134114e-05,0.0018088641534823044,0.0,0.004991625407434344,0.01577598002996908,0.0002601032813903666,0.004645354378788763,0.00030162355595109717,0.001980072609493296,0.0008179127045641347,0.00042197103541834517,0.0007225933638647714,0.0003595841587491761,0.005261633327309978,0.010004769209530756,0.003432011345749018,0.0006571664808594374,0.009958744174856132,0.0006884206709223305,0.00630124756121336,0.000415769572946109,0.002601167527470885,0.0,0.00527941171830688,0.004598864299631711,0.002576288738674352,0.0025428595502273547,0.021282273557338884,0.0014573546163552152,0.013634747058024595,0.004669073577325704,0.030297309021882397,0.001132033884446742,0.002860810844667694,0.01347762674066739,6.702721361919614e-05,0.004773110832551309,0.0014959973512849137,0.0006836221460875128,0.0,0.0032301377456627925,0.015586426499227798,0.0037269641481952253,0.0021215929044692506,0.009604274612929072,0.008834927150334548,0.01188804482530871,0.006169499779105376,0.0007458616106371347,0.01239798513195074,0.007697964700295151,0.006528335339136389,0.007688873407970069,0.004067025801156875,0.0029728820976936965,0.0006617460366981807,0.0034739501282346637,0.003601991556121401,0.0038315044227362387,0.0035760887194609932,0.002449427165070085,0.002601772112101644,0.0015342519361517338,0.01663327210343559,0.001736818748194073,0.003067271912042303,0.01318283848388329,0.0021758096685797,0.0016863705188359976,0.007318972310751966,0.0031602696950833,0.0018267616544738346,0.02326540120735952,0.0017537519445352,0.006783928372023609,0.0015977677947710555,0.0010124485822091242,0.00276541629120508,0.015478211345417898,0.013967959346229126,0.0013097352092189857,0.006348606514862656,0.002028502817657622,0.0,0.0,0.0013749211873834452,0.003355752525927044,0.017764816468517,0.009631473761416421,0.0005594763243436838,0.003749626119120345,0.014779201696493617
200003,0.0539758148257941,0.004627593203334282,0.0019701498217871097,0.007679076758964787,0.015543594499874813,0.011288704632557761,0.01025218781861441,0.0073551608030677715,0.01447681548806759,0.005075651200519671,0.0,0.00040970694080806554,0.007885677359932742,0.011910640333060581,0.0,0.008492063522464425,0.010974902705337337,0.0030463742665320444,0.0016758958819733697,0.0006268594442417685,0.001529067254422751,0.0005319137940778073,0.0016558526122010357,0.0,0.004950780891850837,0.01559553834319344,0.00023462703350645044,0.004387296623314774,7.23249551495651e-05,0.002110910203818367,0.0006802953588188202,0.0005490674466296824,0.000572709074428539,0.0006309062263089412,0.004574101955118925,0.010120891187272255,0.0031044933937950927,0.0006374031011777591,0.009990577840877899,0.0005894088195394157,0.0067428282190124655,0.0004774207722372344,0.002301719195328705,0.0,0.00478463343154475,0.004324328217912983,0.002576808173159574,0.002340399054075788,0.023649851983671127,0.0023091862780439164,0.012124191132185134,0.004722780285883697,0.030148523462254266,0.0017759558321178588,0.00287067751450248,0.014107255594373834,0.0005029492905030749,0.005030179297164104,0.0006159686297763371,0.001450617145604538,2.6931053007643986e-05,0.003089446524591466,0.015398414942112519,0.003898317343423737,0.00219256666242022,0.008438558903240335,0.009490457614488194,0.011390526351222962,0.0064853195181619906,0.0011100157242448251,0.012400522188421297,0.007744072769669208,0.006469964806722477,0.007896116769732993,0.004133599670472166,0.003288119126135852,0.0004741519765295759,0.003452218506953291,0.003289143265912672,0.0033802137563370203,0.0041825270314119695,0.0026202435352039536,0.00285700186818226,0.0017941123779759976,0.01634052593811401,0.0014869998086230085,0.0026432701848134875,0.015284046344888048,0.0024642024068210803,0.0015434403315215204,0.007202339346003155,0.0030184334174472344,0.0021636517802932323,0.02321492693248679,0.0017600425955116568,0.007132644991664603,0.0016693305324718749,0.0011580596209906616,0.003025827545436666,0.015515397467366968,0.013208373413007252,0.0014679448579369807,0.006169393400421455,0.0018626841686068985,0.0,0.0,0.0010437653460733441,0.0032121521314616296,0.017201847391141577,0.009159495705063945,0.0013403863190471924,0.0033926837368932774,0.014185000769599552
200004,0.05442923487856542,0.004638217919470701,0.002241977271552495,0.007438043842827237,0.01539947157544481,0.011053984714032409,0.010144232163045476,0.00723874368448891,0.01455797337160395,0.005211274600367293,0.00010118345953824422,0.00037071918991872976,0.00816319468334034,0.01176600298722787,0.0,0.009050614199795129,0.010572650774810377,0.0033420533559671557,0.0016588762320669179,0.0011476277538513473,0.0014500296991111267,0.0005324456729320338,0.0017513762397145278,0.0002409806744683248,0.0049243393551091615,0.015307701040933215,0.00038348171225534755,0.004303546726021339,0.0,0.001877584904983102,0.00041680209941594956,0.00045665977133794923,0.0006201178142416686,0.0007200927897575044,0.0048809652814815665,0.009634185772542563,0.002708845525715724,0.0006699613639469096,0.010191926604887913,0.000392706998021236,0.00718130599810208,0.0003294630628247941,0.002383834942161942,0.0005656817319270175,0.004495592490372926,0.003916281738284536,0.0026130856712016713,0.0019195201068001205,0.02327504694739313,0.003774667251344154,0.011043653395759145,0.005106093243264516,0.030583837284496464,0.0017082124792963313,0.0025886018217529533,0.014443242633925987,0.0,0.005917936458794957,9.578199690451591e-05,0.0013139773161820016,0.00020033305597450066,0.0030203913722956677,0.015595361513356734,0.00412871870985222,0.0024551134910784,0.007626728242842648,0.009610539996969765,0.010922253273767687,0.006848382721800921,0.0009031376738954047,0.01260466983274519,0.007809706794839223,0.006306844518257179,0.008248638142135804,0.0036682745354667365,0.003411927280873121,0.0005410365161439232,0.003166166263822602,0.003398466191066414,0.0032105678551297818,0.004090126663241734,0.0024068272248692984,0.0016707962379937894,0.0019032679611982357,0.01654908418977288,0.0014455955194809793,0.0021607567705768395,0.0149671892677584,0.0022051467660884915,0.001623363625223582,0.007090845600462752,0.00287827673180521,0.002429818688659433,0.023209865117500724,0.0019068525332919493,0.007185140167837584,0.0023904775778480995,0.0012010404287840525,0.003273486892212253,0.016132515116628516,0.01276148300751584,0.0017534596387646395,0.005955665979249093,0.002304259714774688,0.0,0.0,0.0005833310713511561,0.0031773770207321242,0.01657373653453024,0.008530271265084745,0.0013345247020428155,0.003021630100805808,0.013440422146486301
200005,0.054903666811027464,0.0046385001894248224,0.002494653722427679,0.007421090323302552,0.015324443882688938,0.011297191596649854,0.009744576500504143,0.0076962347287151825,0.014462915806814091,0.004962468827593686,6.292290528887515e-05,0.0,0.008342466944267725,0.012091559043582245,0.0,0.009158022310751166,0.010708559339399674,0.0031570719576744046,0.001631936759848643,0.0013149957143222255,0.0014739323048906761,0.000558618101180912,0.0018813193429753877,0.00026641219955130706,0.004955235859903697,0.015388347640469462,0.0005027419874246105,0.004448475345968609,0.0,0.0019380215736215089,0.0,0.0,0.0005676818388310453,0.0007538262083150341,0.004718880017164062,0.00954067267064504,0.002745072774392379,0.0009679484198062819,0.010186651462272007,0.0004127104738920859,0.00729470955938747,0.0006478522707285475,0.00251754206086939,0.001329894509352789,0.0045812410100232745,0.003911186393071117,0.0028029971612120973,0.0019178268042932085,0.0217524932127241,0.004401085316547906,0.011100631216108924,0.005292973271291955,0.03009277190536715,0.001608452289256919,0.002556972527179904,0.014566142838181225,0.0,0.005694034282762713,0.00032941466458897265,0.0008436079500270452,9.606339950514064e-05,0.002984533226387083,0.015778494165615095,0.0038436384820317716,0.002253886396870616,0.008084182117962828,0.008623486587000916,0.01116664735923658,0.006615034948284881,0.000617315784243086,0.012967757196273194,0.007938806266177822,0.00621977136171006,0.008071644224633722,0.003506542273121355,0.002841868725426042,0.0007199396470023138,0.00295175495327932,0.003527837264924626,0.003328374871029007,0.004276480553999812,0.001950855250108852,0.00047142629025414553,0.0017733365813702305,0.0170016071415328,0.0014680325782651974,0.0021809164689013923,0.012914594389167275,0.001769636922954238,0.0012139762578639724,0.006641799998194316,0.0028811264125622386,0.0025335361791163657,0.023586530904466083,0.0019160482291124426,0.00738806828340018,0.0021209744716894673,0.0009475009540324054,0.003124687309052406,0.016426901904624903,0.012723861439614959,0.0013136741925234721,0.006078703464985099,0.0024084570697514704,0.0,0.0,0.0006769493078311337,0.003296863379567131,0.01694156199566932,0.008329527299900745,0.0012619418773086306,0.002552102319223616,0.012874900664647195
200006,0.05444360164626519,0.0047430756253513074,0.0023759702131526945,0.007719394952426248,0.01522667506299983,0.01124930072779989,0.009738275339141865,0.007892712815584877,0.01484953451066535,0.005529874845092397,0.0,0.0,0.008541226002053192,0.0117977178343805,8.868041792132377e-05,0.00956982886507132,0.011042330606612154,0.003163104175629433,0.0017350304508592389,0.0015179227123695877,0.0012334609197830336,0.0005855394384396299,0.0018562384543689056,0.00025003413099580166,0.004671899851864609,0.015212195441177285,0.0006093303216097804,0.004364639458397466,7.684016395773866e-05,0.0020818747705132552,8.421695580439202e-05,0.0,0.0006558017639009123,0.0007482908371592678,0.005167384801414671,0.009922955927095743,0.0025407442950403955,0.000975968320069067,0.010192810633128525,0.0002695119355821899,0.007083016141669212,0.00024830217186289907,0.0022415509440447887,0.001028953478103199,0.004425733430571123,0.0038671883399984054,0.002672924919532925,0.0021374843056302904,0.022332754626535816,0.00558149964549653,0.010846858734696135,0.005458222860467456,0.030318699943985353,0.0013786890407849832,0.002449258648855802,0.01516924155991195,0.00025406049110243836,0.005516906660522801,0.0,0.00085135469834289,0.0001423618551564903,0.003334279014240457,0.01608098529151585,0.004035067116429657,0.002260204778271633,0.00801305417439562,0.00854372351256349,0.01085907880737775,0.0062329537493205755,0.0007323832488112092,0.012940996663566413,0.007868811435848173,0.005859214740944166,0.008122849105204305,0.0033598175004610213,0.002891027619329398,0.0006800235278959456,0.0033692437898881172,0.0036722891778954263,0.0032498126765915635,0.004723656463832586,0.0020192431037362175,0.001564960777328174,0.0022075868354884893,0.016941938876083702,0.0014911318197426107,0.0021777372755331023,0.0131544678287046,0.001540599918000347,0.001498235532142053,0.006831679778294928,0.002838361958059737,0.0026890129030077963,0.023698517828512337,0.002032541012329787,0.007324003633917365,0.0021801143045432907,0.0008350676927318855,0.003253752269436215,0.016390215823208487,0.012504559009799791,0.0014399046441402911,0.0058987660318981115,0.002564977076224861,0.0,0.0,0.0007877249362234391,0.0032031257493424898,0.017022314549355332,0.008506400706376932,0.0009116204414948336,0.002780099921373309,0.012943789317233802
200007,0.05409216107099415,0.0048453485377156266,0.00268407327472346,0.007653343217863748,0.015192862941848365,0.011416537004201512,0.009661808507440157,0.007632600871474866,0.01487782468189142,0.005628669399192499,9.730843325340616e-05,0.0,0.008495512086015003,0.012162645992391287,8.871926964680707e-05,0.009972091233008313,0.01116017923322271,0.002990415338962493,0.0016026937488839033,0.0018546999830656298,0.0011726954593908598,0.000612959101166248,0.0019811864746151738,0.00011651141628101106,0.004654234156379579,0.015662514604379573,0.0006906610425237143,0.00427562920408147,0.0003026150682201178,0.0019882689397898528,0.0,8.703171975219792e-05,0.0007477203717745582,0.0009971898019454696,0.0053943096418310075,0.010031802366475384,0.002442602970713794,0.00083484533593733,0.010245883967322124,0.00022738686448756519,0.00711991575387405,0.0003997749812558298,0.002217806969655203,0.0011432208081324257,0.004354849529427829,0.003801205134772518,0.002529483458376827,0.002534113492790381,0.019518528542016026,0.006003543482237748,0.011535386576771845,0.005379032764317199,0.030297228257841622,0.0014684640398687542,0.002944942797582521,0.01602684756887896,0.0,0.005872632627432874,0.0,0.0005128951469885504,0.00010829357532361136,0.003207752732160779,0.015471220528570239,0.004105807847783467,0.0023234666879006736,0.007648359174381014,0.008263692662905293,0.010584091185350131,0.0065089217020099024,0.0004567953441323968,0.012966953308977503,0.007470750100697172,0.006007305243221721,0.008013971222082635,0.00356987106528977,0.0030584348465931884,0.000592902069659951,0.0036184457734842867,0.003815796307201954,0.003382295616178925,0.005213869543694896,0.0023841066803437475,0.001394978882959865,0.0022978531545222516,0.017341107538065153,0.001521831881153213,0.002287776111961959,0.009571629423095963,0.0016721387520764078,0.0018798788904952094,0.006893828541057792,0.0026172890107826552,0.003078482198531001,0.023778368083636908,0.0021923725328658805,0.007453100863051367,0.001942929723951206,0.0008946387041408742,0.0036832322460714053,0.016837923395290968,0.012528803427663509,0.0013841571085685088,0.005621426849887689,0.0019682959953696766,0.0,0.0,0.0006273938206631985,0.0033517392315997327,0.017024119307328486,0.008487234013713525,0.0007967947498881035,0.0027936729000481116,0.012693765936605289
200008,0.05370544382502695,0.005279362662735244,0.0025897726637856312,0.0075614723798873825,0.015073039567127884,0.011703754428731427,0.00922711643800647,0.00730750158049845,0.014490332446515285,0.005495564807516358,0.0,0.00011734200175827723,0.008974848838293659,0.012269359480677646,0.0004973047913001617,0.00994486776401338,0.011489543672521071,0.0030493344979129634,0.0015206077660748355,0.0017809578720677916,0.0015924788371423435,0.0007096220443605842,0.002001652636444801,0.0,0.004570913334951613,0.015737913362418563,0.000895398835641092,0.004220084594490767,0.00048716999334258323,0.0018893706076057797,0.0,0.0,0.0008202689808686638,0.0010079157056846351,0.006117782333483128,0.009543688225132551,0.0023479580598660963,0.0009312503073966535,0.010261883156488941,0.00043182565336278574,0.006796548065208809,0.0005452282144365159,0.002125023925572162,0.000524863863300037,0.004307921401505888,0.0037848900290174156,0.002511366233840482,0.002675548044460458,0.020122551226838727,0.006188840612978961,0.01117775283699943,0.005460737589024012,0.03067345934027901,0.0013261104322708644,0.0032875378832323055,0.01627405003873994,0.0,0.006024726591578751,0.0,0.0009054847004203888,5.078116091255833e-05,0.003338311106184014,0.015176312066442179,0.0031288180055714897,0.002411512811737143,0.00743425295293283,0.008135438448688801,0.010375724684961236,0.006636407457668715,0.000632680626034426,0.012950917423651386,0.0075484689112782985,0.005943250330912921,0.008090014256177117,0.003700405162914047,0.002961556199660895,0.0004374776472578181,0.003484408206031269,0.004129080930818983,0.003435819096884491,0.00520905572588405,0.0025328267033431573,0.0020152523258615434,0.00229000050494891,0.017593528292054874,0.0014490965851859051,0.0022500588940561426,0.011045848008305369,0.0013799959086016357,0.001768365314581484,0.006785657213982791,0.0025719841887090708,0.0029386820724519175,0.02347491527789508,0.0024067188212416194,0.007553110945523848,0.001619388433528049,0.00107460547338756,0.003734440550345741,0.016555557884383038,0.012852622255629487,0.0012870063158751885,0.005617251854737039,0.0019334932566790655,2.061961551962599e-06,0.0,0.0005991316306230082,0.0032622938474529653,0.017015615243422055,0.008872826081312511,0.0008952028794672387,0.002392998435172209,0.01232840064124004
200009,0.054760690109109625,0.0051810598012009814,0.003222719877969847,0.00781171562315993,0.014980636006656544,0.011455051290992606,0.00892346701272338,0.007355952970147764,0.014071167180791603,0.005599242747851699,0.0,0.00012455471014422882,0.008627624668681612,0.011764958692560626,0.0005987626502496207,0.009929425137756208,0.011574204171299951,0.003239199740643339,0.00127330765978049,0.0019025276901003766,0.0015568344218191074,0.0008503456284892906,0.0021100897633576374,0.00012221004864350194,0.004389853132086869,0.015746907468504125,0.0008983762635386102,0.004099106983625541,0.000977982470597453,0.00156675075161698,0.0,0.0,0.0007546647322469681,0.0008289484170262672,0.0062587265967328,0.008981160351309747,0.0022421836573925085,0.001114501238975088,0.01026803626323135,0.00044827928656268227,0.006772521312550566,0.0007055046812743756,0.0019059805654665313,3.41811359329022e-05,0.003933304802723476,0.003774265707230403,0.0027457640113105523,0.0024719183536392503,0.02092354197696151,0.006130133357232912,0.011901361186258322,0.0057038677038778445,0.030820230715427905,0.0013408194922602508,0.003034557954225825,0.016142359771977866,0.0,0.006181372543259129,0.0,0.0008173972350379451,0.0,0.0037165834183579436,0.016781031085396744,0.0028712599717500746,0.0022119154300722526,0.00836939334305314,0.0076725332169320475,0.010514030798950231,0.006632733632078135,0.0005695892532275698,0.013291000013126272,0.007916025722756775,0.005844462265950877,0.007854956490969543,0.003681908026313113,0.003065908499880523,0.000706513420488203,0.0035151458625195904,0.0039380871906856485,0.003499406829782812,0.00525989975655194,0.002541579396383781,0.0026602697791909507,0.002251162415901234,0.01731926876968773,0.0013446489478324442,0.0020637891264077115,0.012213616224175211,0.0013321039186037311,0.0018715891493824716,0.006853809686436221,0.0024821370469899386,0.002887988895934039,0.023203896481923482,0.0023773264297655763,0.007638482161912154,0.002230663766924536,0.0011272582836165258,0.0038834556097187153,0.016349016239999827,0.012767494778327847,0.0014747966611308224,0.005688504852265091,0.0019970291779998935,0.0001496068857900861,4.085659657408721e-05,0.0008403920739901541,0.0030531988371549244,0.016623969005099284,0.008692389023043182,0.00018489763608995523,0.002424937708829126,0.01250536923721235
200010,0.055319095173704654,0.005193936831488929,0.003210972656227485,0.007667862307256265,0.015114218246449599,0.01118155536904239,0.008639937640752356,0.007765483086942698,0.013915554555488634,0.005902234277942794,0.0002664463747107076,0.0004193282836538576,0.007928395053277332,0.011709895807362196,0.0007890322965674599,0.009659247433266217,0.011669367296664613,0.0037075652286309166,0.0011991760608513532,0.0020885650650686043,0.0014979040484896721,0.0005083290635396384,0.002107087829266134,0.0001683461927885338,0.004482135445990907,0.015479832759498076,0.000606322732346656,0.003693758433642108,0.0004734370928326177,0.001770879294898201,0.0,0.0,0.0008546783152389763,0.0005818495421536103,0.005729106486286281,0.008857976594397814,0.0020696790733789644,0.0012549364588647456,0.010043540314434454,0.0005258599421662519,0.006485140256419467,0.00045438401390455216,0.001598162226779715,0.0004976673362258398,0.003649868359290184,0.004340196219055655,0.002744202590792934,0.0025601463386378713,0.020824708190707177,0.005964197128237923,0.012360793013611945,0.005507160862462592,0.030979796815097427,0.0015145294351507272,0.0026177280642437225,0.015430211887617342,0.00015453061142939003,0.006399324410371022,0.0,0.0006534356397081988,0.0,0.00371503398144051,0.016911662870463383,0.0025743947377399557,0.0020073296212313432,0.008636921326044067,0.007826141009254833,0.010817690871710785,0.006494541197386866,0.0005696429944848389,0.013204762200549442,0.008212989011179537,0.005942303561877119,0.0077710788515023355,0.0038714935651513248,0.0029343187308580967,0.0009780094459218925,0.00394330084191801,0.003505918833130923,0.003228761501716392,0.005475632452477456,0.0027674918464999742,0.004380333072050708,0.0025686059274502605,0.017136136350551282,0.001108890507242075,0.0019299171802247403,0.013157627795881578,0.0013607298230166613,0.0020082988728527215,0.0067868875213476995,0.002673315032177097,0.002665941662030029,0.023414773163825984,0.0025987463501001896,0.0076077226094664495,0.0021784962997740947,0.0012860994037423128,0.0036107387800653774,0.016574979489441102,0.012950292463618018,0.0017292254341601725,0.0058384630293711656,0.0015207650702967063,0.0,0.0,0.0010354038382949223,0.0030859379269010927,0.016401583696032705,0.008795873124368785,0.0,0.003206998720743165,0.013022678089741
